"subj","stimulustype","item","condition","sentence","response","rt","order","CorrectResponse","Grammaticality","Attractor","Accuracy"
"42","Filler",64,0,"The computer and the printer often is","f",0.78168296814,137,"j","Ungrammatical","NA",0
"42","Filler",83,0,"The girl rode the elephant that the zookeeper carefully are","j",0.898633003235,139,"j","Ungrammatical","NA",1
"42","Filler",95,0,"The critic praised the restaurant that the celebrity really have","j",0.698113918304,140,"j","Ungrammatical","NA",1
"43","Filler",89,0,"The cat lost the toy that the kid always have ","j",0.89902305603,1,"j","Ungrammatical","NA",1
"43","Filler",73,0,"The chainsaw and the lawnmower frequently are","f",0.79781293869,2,"f","Grammatical","NA",1
"43","Filler",109,0,"The doctor caught the flu that the shots supposedly have","j",0.865051984787,4,"f","Grammatical","NA",0
"43","Filler",86,0,"The man fixed the leash that the dog aggressively were","j",0.681794166565,6,"j","Ungrammatical","NA",1
"43","Filler",112,0,"The teacher said that the student tentatively are","j",1.06470990181,8,"j","Ungrammatical","NA",1
"43","Filler",136,0,"The reporter knows that the spies often have","f",0.714301109314,10,"f","Grammatical","NA",1
"43","Filler",122,0,"The astronaut thinks that the engine never have","j",1.14811301231,12,"j","Ungrammatical","NA",1
"43","Filler",74,0,"The coffee and the muffin never are","f",0.798480987549,14,"f","Grammatical","NA",1
"43","Filler",62,0,"The sailor and the captain usually is ","f",0.797988176346,16,"j","Ungrammatical","NA",0
"43","Filler",94,0,"The worker replaces the light that the tenant always were","j",0.61439704895,18,"j","Ungrammatical","NA",1
"43","Filler",98,0,"The waiter brought the meal that the boys apparently are","j",0.664416074753,20,"f","Grammatical","NA",0
"43","Filler",131,0,"The novelist wrote that the characters suddenly were","j",0.71431517601,22,"f","Grammatical","NA",0
"43","Filler",92,0,"The teenager hates the tourists that the city usually are","j",1.14759397507,24,"j","Ungrammatical","NA",1
"43","Filler",107,0,"The editor rejects the titles that the journalists regularly have","f",1.26471400261,26,"f","Grammatical","NA",1
"43","Filler",124,0,"The technician found that the laboratory never have","j",0.9986140728,27,"j","Ungrammatical","NA",1
"43","Filler",83,0,"The girl rode the elephant that the zookeeper carefully are","j",0.68092083931,29,"j","Ungrammatical","NA",1
"43","Filler",101,0,"The book describes the war that the citizens sadly were","j",1.84831595421,30,"f","Grammatical","NA",0
"43","Filler",71,0,"The fireman and the cop usually are","f",1.06457805634,32,"f","Grammatical","NA",1
"43","Filler",99,0,"The shelf holds the phone book that the secretaries often are","f",0.89847278595,34,"f","Grammatical","NA",1
"43","Filler",104,0,"The crowd cheered the player that the coaches apparently were","j",1.783400774,36,"f","Grammatical","NA",0
"43","Filler",96,0,"The camera filmed the line that the runners quickly are","j",1.53205394745,38,"f","Grammatical","NA",0
"43","Filler",123,0,"The salesman knows that the customer usually have","j",0.964452981949,40,"j","Ungrammatical","NA",1
"43","Filler",113,0,"The diplomat believes that the guard probably are","j",0.998012781143,42,"j","Ungrammatical","NA",1
"43","Filler",82,0,"The raccoon dug up the rose bush that the gardener usually are","j",0.748493909836,44,"j","Ungrammatical","NA",1
"43","Filler",126,0,"The pilot thinks that the passengers usually are","f",0.915306091309,46,"f","Grammatical","NA",1
"43","Filler",125,0,"The boss insists that the secretary always have","j",1.19831895828,48,"j","Ungrammatical","NA",1
"43","Filler",140,0,"The lawyer said that the clients frequently have","f",0.764445066452,49,"f","Grammatical","NA",1
"43","Filler",133,0,"The professor reported that the students always were ","f",1.53313589096,50,"f","Grammatical","NA",1
"43","Filler",100,0,"The crew cleans the plane that the pilots expertly are","j",0.630710124969,52,"f","Grammatical","NA",0
"43","Filler",97,0,"The clock shows the time that the athletes amazingly are","j",1.19894313812,53,"f","Grammatical","NA",0
"43","Filler",110,0,"The nurse loves the decorations that the residents always have","f",1.5316259861,55,"f","Grammatical","NA",1
"43","Filler",137,0,"The analyst discovered that the accountants sometimes have","j",1.13165807724,57,"f","Grammatical","NA",0
"43","Filler",75,0,"The camera and the lens definitely were ","f",0.914211034775,59,"f","Grammatical","NA",1
"43","Filler",127,0,"The stewardess knows that the pilots always are","f",0.697567939758,61,"f","Grammatical","NA",1
"43","Filler",70,0,"The jersey and the glove probably has","f",0.947658061981,63,"j","Ungrammatical","NA",0
"43","Filler",128,0,"The bus driver worries that the breaks frequently are ","f",0.764182090759,64,"f","Grammatical","NA",1
"43","Filler",139,0,"The janitor knows that the offices quickly have","j",0.664605140686,65,"f","Grammatical","NA",0
"43","Filler",93,0,"The landlord fixes the leaks that the pipe repeatedly are","j",0.614068984985,67,"j","Ungrammatical","NA",1
"43","Filler",65,0,"The tyrant and the queen suddenly was","f",1.13138389587,69,"j","Ungrammatical","NA",0
"43","Filler",120,0,"The camper knows that the cabin usually were","f",0.91401386261,70,"j","Ungrammatical","NA",0
"43","Filler",63,0,"The chair and the desk frequently is","j",1.03226280212,71,"j","Ungrammatical","NA",1
"43","Filler",84,0,"The crowd likes the movie that the theater always were","j",0.8153860569,73,"j","Ungrammatical","NA",1
"43","Filler",77,0,"The microphone and the guitar loudly were","f",0.914277791977,75,"f","Grammatical","NA",1
"43","Filler",116,0,"The thief thinks that the window likely were","j",1.53198099136,77,"j","Ungrammatical","NA",1
"43","Filler",108,0,"The captain releases the whales that the fishermen sometimes have","f",1.23220705986,79,"f","Grammatical","NA",1
"43","Filler",95,0,"The critic praised the restaurant that the celebrity really have","j",0.797552108765,81,"j","Ungrammatical","NA",1
"43","Filler",117,0,"The chef knows that the dish probably were","f",0.931632995605,83,"j","Ungrammatical","NA",0
"43","Filler",134,0,"The principal discovered that the teachers never were","f",1.03179097176,84,"f","Grammatical","NA",1
"43","Filler",79,0,"The folder and the file apparently have","f",0.614283084869,86,"f","Grammatical","NA",1
"43","Filler",69,0,"The thesaurus and the dictionary frequently has","j",1.24855709076,88,"j","Ungrammatical","NA",1
"43","Filler",138,0,"The manager reported that the contracts probably have","f",0.915187835693,90,"f","Grammatical","NA",1
"43","Filler",64,0,"The computer and the printer often is","j",0.998378992081,92,"j","Ungrammatical","NA",1
"43","Filler",90,0,"The magazine publishes the essays that the editor wrongly have","j",0.681088924408,94,"j","Ungrammatical","NA",1
"43","Filler",115,0,"The nurse knows that the treatment probably are","j",1.16478800774,95,"j","Ungrammatical","NA",1
"43","Filler",121,0,"The mayor knows that the sheriff often have ","j",0.864418983459,97,"j","Ungrammatical","NA",1
"43","Filler",132,0,"The captain knows that the sailors often were","f",0.815450191498,99,"f","Grammatical","NA",1
"43","Filler",78,0,"The cash and the check likely have","f",0.680782079697,101,"f","Grammatical","NA",1
"43","Filler",87,0,"The mother sewed the shirt that the boy deeply were ","j",0.582009077072,102,"j","Ungrammatical","NA",1
"43","Filler",102,0,"The photographer captured the tree that the flowers beautifully were","j",1.19817900658,104,"f","Grammatical","NA",0
"43","Filler",105,0,"The electrician lost the hammer that the carpenters always were","f",1.24887681007,106,"f","Grammatical","NA",1
"43","Filler",129,0,"The chimney sweep found that the bricks often are","f",0.71507191658,108,"f","Grammatical","NA",1
"43","Filler",106,0,"The billionaire tips the apprentice that the tailors usually have","j",1.6819589138,110,"f","Grammatical","NA",0
"43","Filler",61,0,"The dog and the cat always is","j",0.898895025253,112,"j","Ungrammatical","NA",1
"43","Filler",68,0,"The book and the magazine never has","f",1.44973683357,113,"j","Ungrammatical","NA",0
"43","Filler",85,0,"The dad hated the story that the child really were","j",0.730916023254,115,"j","Ungrammatical","NA",1
"43","Filler",67,0,"The guitar and the amplifier really was","j",1.83302903175,116,"j","Ungrammatical","NA",1
"43","Filler",80,0,"The desk and the bookshelf always have","f",0.681447029114,117,"f","Grammatical","NA",1
"43","Filler",119,0,"The lumberjack loves that the chainsaw never were","j",0.847630977631,119,"j","Ungrammatical","NA",1
"43","Filler",81,0,"The teacher supports the student that the principal usually are","f",1.36570286751,121,"j","Ungrammatical","NA",0
"43","Filler",114,0,"The repairman said that the refrigerator still are","j",1.53226399422,123,"j","Ungrammatical","NA",1
"43","Filler",66,0,"The tailor and the customer cheerily was","f",0.713879108429,125,"j","Ungrammatical","NA",0
"43","Filler",91,0,"The committee awards the building that the architect truly have","j",0.798200130463,127,"j","Ungrammatical","NA",1
"43","Filler",88,0,"The cop sips the coffee that the waitress carefully have","j",0.631418943405,128,"j","Ungrammatical","NA",1
"43","Filler",135,0,"The nurse saw that the soldiers never were","f",0.781493902206,130,"f","Grammatical","NA",1
"43","Filler",72,0,"The executioner and the victim never are","j",0.914953947067,132,"f","Grammatical","NA",0
"43","Filler",130,0,"The model accepted that the shoes never are","f",0.731565952301,134,"f","Grammatical","NA",1
"43","Filler",103,0,"The butler checked the window that the maids always were","f",0.94840502739,136,"f","Grammatical","NA",1
"43","Filler",111,0,"The owner claimed that the restaurant often are","j",1.24814200401,137,"j","Ungrammatical","NA",1
"43","Filler",118,0,"The mechanic insists that the brake still were","j",1.01502919197,139,"j","Ungrammatical","NA",1
"43","Filler",76,0,"The picture and the frame apparently were","f",0.747841119766,140,"f","Grammatical","NA",1
"44","Filler",93,0,"The landlord fixes the leaks that the pipe repeatedly are","j",0.915396928787,1,"j","Ungrammatical","NA",1
"44","Filler",125,0,"The boss insists that the secretary always have","f",1.36502313614,3,"j","Ungrammatical","NA",0
"44","Filler",66,0,"The tailor and the customer cheerily was","j",1.29844689369,4,"j","Ungrammatical","NA",1
"44","Filler",137,0,"The analyst discovered that the accountants sometimes have","f",1.84839606285,6,"f","Grammatical","NA",1
"44","Filler",67,0,"The guitar and the amplifier really was","j",1.71597599983,7,"j","Ungrammatical","NA",1
"44","Filler",103,0,"The butler checked the window that the maids always were","j",0.89861702919,9,"f","Grammatical","NA",0
"44","Filler",109,0,"The doctor caught the flu that the shots supposedly have","j",2.13367819786,10,"f","Grammatical","NA",0
"44","Filler",108,0,"The captain releases the whales that the fishermen sometimes have","j",1.13120412827,12,"f","Grammatical","NA",0
"44","Filler",105,0,"The electrician lost the hammer that the carpenters always were","j",0.814161062241,13,"f","Grammatical","NA",0
"44","Filler",99,0,"The shelf holds the phone book that the secretaries often are","f",1.38155221939,15,"f","Grammatical","NA",1
"44","Filler",135,0,"The nurse saw that the soldiers never were","j",0.681785106659,17,"f","Grammatical","NA",0
"44","Filler",75,0,"The camera and the lens definitely were ","f",1.03121805191,19,"f","Grammatical","NA",1
"44","Filler",102,0,"The photographer captured the tree that the flowers beautifully were","j",0.764240026474,20,"f","Grammatical","NA",0
"44","Filler",113,0,"The diplomat believes that the guard probably are","j",1.19880104065,22,"j","Ungrammatical","NA",1
"44","Filler",115,0,"The nurse knows that the treatment probably are","j",1.58184695244,23,"j","Ungrammatical","NA",1
"44","Filler",129,0,"The chimney sweep found that the bricks often are","f",1.36440896988,25,"f","Grammatical","NA",1
"44","Filler",80,0,"The desk and the bookshelf always have","f",1.01485395432,27,"f","Grammatical","NA",1
"44","Filler",73,0,"The chainsaw and the lawnmower frequently are","f",1.26605296135,29,"f","Grammatical","NA",1
"44","Filler",94,0,"The worker replaces the light that the tenant always were","j",0.714380025864,30,"j","Ungrammatical","NA",1
"44","Filler",77,0,"The microphone and the guitar loudly were","f",1.69913601875,32,"f","Grammatical","NA",1
"44","Filler",63,0,"The chair and the desk frequently is","j",1.09847593307,34,"j","Ungrammatical","NA",1
"44","Filler",69,0,"The thesaurus and the dictionary frequently has","NULL",999,36,"j","Ungrammatical","NA",0
"44","Filler",128,0,"The bus driver worries that the breaks frequently are ","f",1.09861397743,38,"f","Grammatical","NA",1
"44","Filler",70,0,"The jersey and the glove probably has","j",1.31519389153,40,"j","Ungrammatical","NA",1
"44","Filler",71,0,"The fireman and the cop usually are","f",0.915313005447,42,"f","Grammatical","NA",1
"44","Filler",136,0,"The reporter knows that the spies often have","f",0.966319799423,44,"f","Grammatical","NA",1
"44","Filler",119,0,"The lumberjack loves that the chainsaw never were","j",1.01535010338,45,"j","Ungrammatical","NA",1
"44","Filler",68,0,"The book and the magazine never has","f",1.18169212341,47,"j","Ungrammatical","NA",0
"44","Filler",118,0,"The mechanic insists that the brake still were","j",0.915035963058,49,"j","Ungrammatical","NA",1
"44","Filler",139,0,"The janitor knows that the offices quickly have","f",1.24820399284,51,"f","Grammatical","NA",1
"44","Filler",107,0,"The editor rejects the titles that the journalists regularly have","f",1.03132796288,52,"f","Grammatical","NA",1
"44","Filler",81,0,"The teacher supports the student that the principal usually are","j",1.09787917137,53,"j","Ungrammatical","NA",1
"44","Filler",86,0,"The man fixed the leash that the dog aggressively were","j",1.0814409256,55,"j","Ungrammatical","NA",1
"44","Filler",123,0,"The salesman knows that the customer usually have","j",1.01346206665,57,"j","Ungrammatical","NA",1
"44","Filler",120,0,"The camper knows that the cabin usually were","j",0.897781848907,59,"j","Ungrammatical","NA",1
"44","Filler",132,0,"The captain knows that the sailors often were","f",2.21695113182,61,"f","Grammatical","NA",1
"44","Filler",130,0,"The model accepted that the shoes never are","f",1.71636104584,63,"f","Grammatical","NA",1
"44","Filler",74,0,"The coffee and the muffin never are","j",1.29893398285,65,"f","Grammatical","NA",0
"44","Filler",62,0,"The sailor and the captain usually is ","f",0.681375026703,67,"j","Ungrammatical","NA",0
"44","Filler",138,0,"The manager reported that the contracts probably have","f",1.06453490257,69,"f","Grammatical","NA",1
"44","Filler",131,0,"The novelist wrote that the characters suddenly were","f",0.998387813568,71,"f","Grammatical","NA",1
"44","Filler",95,0,"The critic praised the restaurant that the celebrity really have","j",0.914519071579,73,"j","Ungrammatical","NA",1
"44","Filler",92,0,"The teenager hates the tourists that the city usually are","j",1.04853892326,75,"j","Ungrammatical","NA",1
"44","Filler",100,0,"The crew cleans the plane that the pilots expertly are","f",1.3323829174,77,"f","Grammatical","NA",1
"44","Filler",111,0,"The owner claimed that the restaurant often are","j",1.04809594154,79,"j","Ungrammatical","NA",1
"44","Filler",83,0,"The girl rode the elephant that the zookeeper carefully are","j",0.948444843292,81,"j","Ungrammatical","NA",1
"44","Filler",126,0,"The pilot thinks that the passengers usually are","f",0.930925130844,83,"f","Grammatical","NA",1
"44","Filler",104,0,"The crowd cheered the player that the coaches apparently were","j",1.21464109421,84,"f","Grammatical","NA",0
"44","Filler",127,0,"The stewardess knows that the pilots always are","f",1.09863495827,86,"f","Grammatical","NA",1
"44","Filler",79,0,"The folder and the file apparently have","f",0.898212909698,88,"f","Grammatical","NA",1
"44","Filler",85,0,"The dad hated the story that the child really were","j",1.06518101692,89,"j","Ungrammatical","NA",1
"44","Filler",87,0,"The mother sewed the shirt that the boy deeply were ","j",0.831575155258,91,"j","Ungrammatical","NA",1
"44","Filler",112,0,"The teacher said that the student tentatively are","j",1.26570510864,93,"j","Ungrammatical","NA",1
"44","Filler",110,0,"The nurse loves the decorations that the residents always have","f",1.03086495399,94,"f","Grammatical","NA",1
"44","Filler",133,0,"The professor reported that the students always were ","f",1.03143692017,95,"f","Grammatical","NA",1
"44","Filler",89,0,"The cat lost the toy that the kid always have ","j",0.948246002197,97,"j","Ungrammatical","NA",1
"44","Filler",78,0,"The cash and the check likely have","f",0.84830904007,99,"f","Grammatical","NA",1
"44","Filler",124,0,"The technician found that the laboratory never have","j",0.931853055954,101,"j","Ungrammatical","NA",1
"44","Filler",106,0,"The billionaire tips the apprentice that the tailors usually have","f",1.13227701187,103,"f","Grammatical","NA",1
"44","Filler",91,0,"The committee awards the building that the architect truly have","j",1.24817609787,105,"j","Ungrammatical","NA",1
"44","Filler",114,0,"The repairman said that the refrigerator still are","j",0.997766971588,107,"j","Ungrammatical","NA",1
"44","Filler",61,0,"The dog and the cat always is","j",0.982055902481,108,"j","Ungrammatical","NA",1
"44","Filler",88,0,"The cop sips the coffee that the waitress carefully have","j",1.99953985214,109,"j","Ungrammatical","NA",1
"44","Filler",116,0,"The thief thinks that the window likely were","j",1.36468410492,111,"j","Ungrammatical","NA",1
"44","Filler",97,0,"The clock shows the time that the athletes amazingly are","j",0.999339818954,113,"f","Grammatical","NA",0
"44","Filler",76,0,"The picture and the frame apparently were","f",1.26555800438,115,"f","Grammatical","NA",1
"44","Filler",90,0,"The magazine publishes the essays that the editor wrongly have","j",1.09968209267,117,"j","Ungrammatical","NA",1
"44","Filler",101,0,"The book describes the war that the citizens sadly were","f",1.33174490929,119,"f","Grammatical","NA",1
"44","Filler",140,0,"The lawyer said that the clients frequently have","f",0.948440074921,121,"f","Grammatical","NA",1
"44","Filler",72,0,"The executioner and the victim never are","j",0.864811182022,123,"f","Grammatical","NA",0
"44","Filler",96,0,"The camera filmed the line that the runners quickly are","j",0.864548921585,124,"f","Grammatical","NA",0
"44","Filler",65,0,"The tyrant and the queen suddenly was","j",1.36541008949,126,"j","Ungrammatical","NA",1
"44","Filler",121,0,"The mayor knows that the sheriff often have ","j",1.04949903488,128,"j","Ungrammatical","NA",1
"44","Filler",122,0,"The astronaut thinks that the engine never have","j",1.0319609642,130,"j","Ungrammatical","NA",1
"44","Filler",84,0,"The crowd likes the movie that the theater always were","j",1.71517395973,132,"j","Ungrammatical","NA",1
"44","Filler",82,0,"The raccoon dug up the rose bush that the gardener usually are","j",0.832717895508,133,"j","Ungrammatical","NA",1
"44","Filler",117,0,"The chef knows that the dish probably were","j",1.28128409386,135,"j","Ungrammatical","NA",1
"44","Filler",98,0,"The waiter brought the meal that the boys apparently are","f",1.33250594139,137,"f","Grammatical","NA",1
"44","Filler",134,0,"The principal discovered that the teachers never were","f",1.14841079712,139,"f","Grammatical","NA",1
"44","Filler",64,0,"The computer and the printer often is","f",0.965298891068,140,"j","Ungrammatical","NA",0
"45","Filler",62,0,"The sailor and the captain usually is ","j",0.898884057999,1,"j","Ungrammatical","NA",1
"45","Filler",109,0,"The doctor caught the flu that the shots supposedly have","j",2.01588201523,2,"f","Grammatical","NA",0
"45","Filler",106,0,"The billionaire tips the apprentice that the tailors usually have","f",1.46540784836,4,"f","Grammatical","NA",1
"45","Filler",100,0,"The crew cleans the plane that the pilots expertly are","j",0.898005008698,6,"f","Grammatical","NA",0
"45","Filler",99,0,"The shelf holds the phone book that the secretaries often are","f",1.11562299728,8,"f","Grammatical","NA",1
"45","Filler",94,0,"The worker replaces the light that the tenant always were","j",0.731344938278,10,"j","Ungrammatical","NA",1
"45","Filler",74,0,"The coffee and the muffin never are","f",0.681215047836,11,"f","Grammatical","NA",1
"45","Filler",65,0,"The tyrant and the queen suddenly was","j",1.14876699448,13,"j","Ungrammatical","NA",1
"45","Filler",72,0,"The executioner and the victim never are","f",0.780845165253,14,"f","Grammatical","NA",1
"45","Filler",107,0,"The editor rejects the titles that the journalists regularly have","f",0.763700008392,16,"f","Grammatical","NA",1
"45","Filler",126,0,"The pilot thinks that the passengers usually are","f",0.63142991066,18,"f","Grammatical","NA",1
"45","Filler",86,0,"The man fixed the leash that the dog aggressively were","j",0.714255094528,20,"j","Ungrammatical","NA",1
"45","Filler",137,0,"The analyst discovered that the accountants sometimes have","f",0.747600078583,22,"f","Grammatical","NA",1
"45","Filler",90,0,"The magazine publishes the essays that the editor wrongly have","j",0.74702501297,24,"j","Ungrammatical","NA",1
"45","Filler",78,0,"The cash and the check likely have","f",0.681766986847,26,"f","Grammatical","NA",1
"45","Filler",114,0,"The repairman said that the refrigerator still are","j",0.697992086411,28,"j","Ungrammatical","NA",1
"45","Filler",111,0,"The owner claimed that the restaurant often are","j",0.797740936279,30,"j","Ungrammatical","NA",1
"45","Filler",66,0,"The tailor and the customer cheerily was","j",0.798329114914,32,"j","Ungrammatical","NA",1
"45","Filler",119,0,"The lumberjack loves that the chainsaw never were","j",1.09928607941,33,"j","Ungrammatical","NA",1
"45","Filler",95,0,"The critic praised the restaurant that the celebrity really have","j",0.830932855606,35,"j","Ungrammatical","NA",1
"45","Filler",113,0,"The diplomat believes that the guard probably are","f",1.63210391998,36,"j","Ungrammatical","NA",0
"45","Filler",129,0,"The chimney sweep found that the bricks often are","f",0.664572000504,38,"f","Grammatical","NA",1
"45","Filler",93,0,"The landlord fixes the leaks that the pipe repeatedly are","j",1.08180403709,40,"j","Ungrammatical","NA",1
"45","Filler",120,0,"The camper knows that the cabin usually were","j",0.98078417778,41,"j","Ungrammatical","NA",1
"45","Filler",91,0,"The committee awards the building that the architect truly have","j",0.830585956573,43,"j","Ungrammatical","NA",1
"45","Filler",130,0,"The model accepted that the shoes never are","f",0.764420032501,44,"f","Grammatical","NA",1
"45","Filler",97,0,"The clock shows the time that the athletes amazingly are","f",0.99847817421,46,"f","Grammatical","NA",1
"45","Filler",80,0,"The desk and the bookshelf always have","f",0.747306108475,47,"f","Grammatical","NA",1
"45","Filler",125,0,"The boss insists that the secretary always have","j",0.998999118805,49,"j","Ungrammatical","NA",1
"45","Filler",118,0,"The mechanic insists that the brake still were","j",0.814244031906,51,"j","Ungrammatical","NA",1
"45","Filler",73,0,"The chainsaw and the lawnmower frequently are","f",0.83157992363,53,"f","Grammatical","NA",1
"45","Filler",135,0,"The nurse saw that the soldiers never were","f",0.781172990799,54,"f","Grammatical","NA",1
"45","Filler",71,0,"The fireman and the cop usually are","f",0.699249982834,56,"f","Grammatical","NA",1
"45","Filler",84,0,"The crowd likes the movie that the theater always were","j",1.04814910889,58,"j","Ungrammatical","NA",1
"45","Filler",139,0,"The janitor knows that the offices quickly have","f",1.44831085205,60,"f","Grammatical","NA",1
"45","Filler",127,0,"The stewardess knows that the pilots always are","f",0.565577983856,62,"f","Grammatical","NA",1
"45","Filler",116,0,"The thief thinks that the window likely were","j",1.13222789764,64,"j","Ungrammatical","NA",1
"45","Filler",85,0,"The dad hated the story that the child really were","j",1.49802684784,66,"j","Ungrammatical","NA",1
"45","Filler",131,0,"The novelist wrote that the characters suddenly were","f",0.697701931,68,"f","Grammatical","NA",1
"45","Filler",104,0,"The crowd cheered the player that the coaches apparently were","f",1.09795999527,70,"f","Grammatical","NA",1
"45","Filler",68,0,"The book and the magazine never has","j",1.33259797096,72,"j","Ungrammatical","NA",1
"45","Filler",79,0,"The folder and the file apparently have","f",2.08289599419,73,"f","Grammatical","NA",1
"45","Filler",140,0,"The lawyer said that the clients frequently have","f",1.13155603409,75,"f","Grammatical","NA",1
"45","Filler",123,0,"The salesman knows that the customer usually have","j",1.68259501457,77,"j","Ungrammatical","NA",1
"45","Filler",89,0,"The cat lost the toy that the kid always have ","j",1.21502184868,79,"j","Ungrammatical","NA",1
"45","Filler",110,0,"The nurse loves the decorations that the residents always have","f",0.866113901138,81,"f","Grammatical","NA",1
"45","Filler",61,0,"The dog and the cat always is","j",1.14811301231,83,"j","Ungrammatical","NA",1
"45","Filler",112,0,"The teacher said that the student tentatively are","j",1.08144402504,84,"j","Ungrammatical","NA",1
"45","Filler",136,0,"The reporter knows that the spies often have","f",0.631726026535,86,"f","Grammatical","NA",1
"45","Filler",87,0,"The mother sewed the shirt that the boy deeply were ","j",1.74908185005,87,"j","Ungrammatical","NA",1
"45","Filler",101,0,"The book describes the war that the citizens sadly were","f",0.864191055298,88,"f","Grammatical","NA",1
"45","Filler",67,0,"The guitar and the amplifier really was","j",1.39842319489,90,"j","Ungrammatical","NA",1
"45","Filler",82,0,"The raccoon dug up the rose bush that the gardener usually are","j",1.21521997452,92,"j","Ungrammatical","NA",1
"45","Filler",138,0,"The manager reported that the contracts probably have","f",0.714102983475,93,"f","Grammatical","NA",1
"45","Filler",92,0,"The teenager hates the tourists that the city usually are","j",0.681973934174,94,"j","Ungrammatical","NA",1
"45","Filler",75,0,"The camera and the lens definitely were ","f",0.947831869125,96,"f","Grammatical","NA",1
"45","Filler",103,0,"The butler checked the window that the maids always were","f",0.631689786911,97,"f","Grammatical","NA",1
"45","Filler",134,0,"The principal discovered that the teachers never were","f",0.663511037827,99,"f","Grammatical","NA",1
"45","Filler",83,0,"The girl rode the elephant that the zookeeper carefully are","j",0.682446956635,101,"j","Ungrammatical","NA",1
"45","Filler",117,0,"The chef knows that the dish probably were","j",0.664664983749,103,"j","Ungrammatical","NA",1
"45","Filler",81,0,"The teacher supports the student that the principal usually are","j",1.03209614754,105,"j","Ungrammatical","NA",1
"45","Filler",124,0,"The technician found that the laboratory never have","j",0.798149108887,107,"j","Ungrammatical","NA",1
"45","Filler",105,0,"The electrician lost the hammer that the carpenters always were","f",0.715240001678,109,"f","Grammatical","NA",1
"45","Filler",63,0,"The chair and the desk frequently is","j",0.831485033035,110,"j","Ungrammatical","NA",1
"45","Filler",115,0,"The nurse knows that the treatment probably are","j",1.18243384361,112,"j","Ungrammatical","NA",1
"45","Filler",77,0,"The microphone and the guitar loudly were","f",0.731204032898,114,"f","Grammatical","NA",1
"45","Filler",122,0,"The astronaut thinks that the engine never have","j",0.814023971558,116,"j","Ungrammatical","NA",1
"45","Filler",70,0,"The jersey and the glove probably has","j",0.780845880508,118,"j","Ungrammatical","NA",1
"45","Filler",76,0,"The picture and the frame apparently were","f",0.665043115616,120,"f","Grammatical","NA",1
"45","Filler",96,0,"The camera filmed the line that the runners quickly are","f",1.96566510201,122,"f","Grammatical","NA",1
"45","Filler",64,0,"The computer and the printer often is","j",0.764912128448,124,"j","Ungrammatical","NA",1
"45","Filler",69,0,"The thesaurus and the dictionary frequently has","f",1.26510596275,125,"j","Ungrammatical","NA",0
"45","Filler",133,0,"The professor reported that the students always were ","f",0.448329925537,127,"f","Grammatical","NA",1
"45","Filler",102,0,"The photographer captured the tree that the flowers beautifully were","f",0.730827093124,129,"f","Grammatical","NA",1
"45","Filler",98,0,"The waiter brought the meal that the boys apparently are","f",1.36518192291,131,"f","Grammatical","NA",1
"45","Filler",132,0,"The captain knows that the sailors often were","f",0.748285055161,133,"f","Grammatical","NA",1
"45","Filler",121,0,"The mayor knows that the sheriff often have ","j",1.26532483101,135,"j","Ungrammatical","NA",1
"45","Filler",128,0,"The bus driver worries that the breaks frequently are ","f",1.4816801548,136,"f","Grammatical","NA",1
"45","Filler",108,0,"The captain releases the whales that the fishermen sometimes have","f",0.864284992218,138,"f","Grammatical","NA",1
"45","Filler",88,0,"The cop sips the coffee that the waitress carefully have","j",1.39743494987,140,"j","Ungrammatical","NA",1
"46","Filler",69,0,"The thesaurus and the dictionary frequently has","j",1.24892711639,1,"j","Ungrammatical","NA",1
"46","Filler",125,0,"The boss insists that the secretary always have","f",1.46467709541,3,"j","Ungrammatical","NA",0
"46","Filler",103,0,"The butler checked the window that the maids always were","f",1.23182916641,5,"f","Grammatical","NA",1
"46","Filler",77,0,"The microphone and the guitar loudly were","f",1.04793310165,7,"f","Grammatical","NA",1
"46","Filler",101,0,"The book describes the war that the citizens sadly were","f",1.01428389549,9,"f","Grammatical","NA",1
"46","Filler",124,0,"The technician found that the laboratory never have","j",0.864827871323,11,"j","Ungrammatical","NA",1
"46","Filler",130,0,"The model accepted that the shoes never are","f",0.831815958023,13,"f","Grammatical","NA",1
"46","Filler",111,0,"The owner claimed that the restaurant often are","j",1.26537799835,15,"j","Ungrammatical","NA",1
"46","Filler",105,0,"The electrician lost the hammer that the carpenters always were","f",0.964604854584,17,"f","Grammatical","NA",1
"46","Filler",132,0,"The captain knows that the sailors often were","f",0.832448005676,18,"f","Grammatical","NA",1
"46","Filler",64,0,"The computer and the printer often is","j",1.16491699219,20,"j","Ungrammatical","NA",1
"46","Filler",108,0,"The captain releases the whales that the fishermen sometimes have","f",1.51523303986,22,"f","Grammatical","NA",1
"46","Filler",119,0,"The lumberjack loves that the chainsaw never were","j",0.731595993042,24,"j","Ungrammatical","NA",1
"46","Filler",84,0,"The crowd likes the movie that the theater always were","j",0.714719057083,26,"j","Ungrammatical","NA",1
"46","Filler",81,0,"The teacher supports the student that the principal usually are","j",1.28094220161,27,"j","Ungrammatical","NA",1
"46","Filler",112,0,"The teacher said that the student tentatively are","j",1.56677699089,29,"j","Ungrammatical","NA",1
"46","Filler",85,0,"The dad hated the story that the child really were","j",1.04390907288,31,"j","Ungrammatical","NA",1
