"subj","stimulustype","item","condition","sentence","response","rt","order","CorrectResponse","Grammaticality","Attractor","Accuracy"
"17","Filler",126,0,"The pilot thinks that the passengers usually sleep","f",0.731010913849,3,"f","Grammatical","NA",1
"17","Filler",85,0,"The dad hated the story that the child really love","j",0.680432081223,5,"j","Ungrammatical","NA",1
"17","Filler",80,0,"The desk and the bookshelf always squeaks","f",0.678457975388,7,"j","Ungrammatical","NA",0
"17","Filler",104,0,"The crowd cheered the player that the coaches apparently supports","j",0.796252965927,9,"j","Ungrammatical","NA",1
"17","Filler",135,0,"The nurse saw that the soldiers never rests","j",0.66352391243,11,"j","Ungrammatical","NA",1
"17","Filler",89,0,"The cat lost the toy that the kid always buy","j",0.930944919586,12,"j","Ungrammatical","NA",1
"17","Filler",73,0,"The chainsaw and the lawnmower frequently breaks","f",1.01275897026,14,"j","Ungrammatical","NA",0
"17","Filler",76,0,"The picture and the frame apparently matches","j",1.11530709267,16,"j","Ungrammatical","NA",1
"17","Filler",90,0,"The magazine publishes the essays that the editor wrongly reject","j",0.695792198181,18,"j","Ungrammatical","NA",1
"17","Filler",123,0,"The salesman knows that the customer usually decline","j",0.697257041931,20,"j","Ungrammatical","NA",1
"17","Filler",105,0,"The electrician lost the hammer that the carpenters always uses","j",1.1975748539,22,"j","Ungrammatical","NA",1
"17","Filler",130,0,"The model accepted that the shoes never fit","f",0.464580059052,24,"f","Grammatical","NA",1
"17","Filler",95,0,"The critic praised the restaurant that the celebrity really like","j",0.730278015137,26,"j","Ungrammatical","NA",1
"17","Filler",133,0,"The professor reported that the students always complains","j",0.663748979568,27,"j","Ungrammatical","NA",1
"17","Filler",129,0,"The chimney sweep found that the bricks often break","f",0.846101045609,28,"f","Grammatical","NA",1
"17","Filler",137,0,"The analyst discovered that the accountants sometimes miscalculates","j",0.99534702301,30,"j","Ungrammatical","NA",1
"17","Filler",99,0,"The shelf holds the phone book that the secretaries often use","f",0.530190944672,32,"f","Grammatical","NA",1
"17","Filler",63,0,"The chair and the desk frequently break","f",0.813170909882,34,"f","Grammatical","NA",1
"17","Filler",102,0,"The photographer captured the tree that the flowers beautifully adorn","j",0.815168142319,35,"f","Grammatical","NA",0
"17","Filler",132,0,"The captain knows that the sailors often smoke","f",0.64618897438,37,"f","Grammatical","NA",1
"17","Filler",67,0,"The guitar and the amplifier really rocks","j",1.6472761631,38,"j","Ungrammatical","NA",1
"17","Filler",116,0,"The thief thinks that the window likely unlock","j",0.696667909622,40,"j","Ungrammatical","NA",1
"17","Filler",118,0,"The mechanic insists that the brake still work","j",0.579715967178,42,"j","Ungrammatical","NA",1
"17","Filler",72,0,"The executioner and the victim never speaks","f",0.779912948608,44,"j","Ungrammatical","NA",0
"17","Filler",96,0,"The camera filmed the line that the runners quickly cross","f",0.881029129028,46,"f","Grammatical","NA",1
"17","Filler",101,0,"The book describes the war that the citizens sadly remember","f",0.745703935623,48,"f","Grammatical","NA",1
"17","Filler",97,0,"The clock shows the time that the athletes amazingly run","f",0.630250930786,49,"f","Grammatical","NA",1
"17","Filler",84,0,"The crowd likes the movie that the theater always play","j",0.830168008804,51,"j","Ungrammatical","NA",1
"17","Filler",61,0,"The dog and the cat always play","f",0.514001131058,53,"f","Grammatical","NA",1
"17","Filler",127,0,"The stewardess knows that the pilots always gossip","f",0.764208078384,54,"f","Grammatical","NA",1
"17","Filler",100,0,"The crew cleans the plane that the pilots expertly fly","f",0.597807884216,56,"f","Grammatical","NA",1
"17","Filler",81,0,"The teacher supports the student that the principal usually punish","j",0.779823064804,58,"j","Ungrammatical","NA",1
"17","Filler",68,0,"The book and the magazine never sells","j",1.24853491783,59,"j","Ungrammatical","NA",1
"17","Filler",117,0,"The chef knows that the dish probably amaze","j",0.679255962372,60,"j","Ungrammatical","NA",1
"17","Filler",106,0,"The billionaire tips the apprentice that the tailors usually trains","j",0.696832180023,61,"j","Ungrammatical","NA",1
"17","Filler",138,0,"The manager reported that the contracts probably expires","j",0.779027938843,63,"j","Ungrammatical","NA",1
"17","Filler",120,0,"The camper knows that the cabin usually charm","j",0.730321884155,64,"j","Ungrammatical","NA",1
"17","Filler",103,0,"The butler checked the window that the maids always cleans","j",0.581545114517,66,"j","Ungrammatical","NA",1
"17","Filler",62,0,"The sailor and the captain usually fight","f",0.764050960541,67,"f","Grammatical","NA",1
"17","Filler",139,0,"The janitor knows that the offices quickly dirties","j",0.913782835007,69,"j","Ungrammatical","NA",1
"17","Filler",114,0,"The repairman said that the refrigerator still work","j",0.630028009415,71,"j","Ungrammatical","NA",1
"17","Filler",94,0,"The worker replaces the light that the tenant always break","j",0.980095148087,73,"j","Ungrammatical","NA",1
"17","Filler",125,0,"The boss insists that the secretary always smile","j",0.763556003571,75,"j","Ungrammatical","NA",1
"17","Filler",124,0,"The technician found that the laboratory never quiet","j",0.763844966888,77,"j","Ungrammatical","NA",1
"17","Filler",115,0,"The nurse knows that the treatment probably work","j",0.680427074432,79,"j","Ungrammatical","NA",1
"17","Filler",66,0,"The tailor and the customer cheerily talk","f",0.680111885071,81,"f","Grammatical","NA",1
"17","Filler",69,0,"The thesaurus and the dictionary frequently changes","j",0.68013882637,82,"j","Ungrammatical","NA",1
"17","Filler",128,0,"The bus driver worries that the breaks frequently squeak","f",0.595670938492,84,"f","Grammatical","NA",1
"17","Filler",82,0,"The raccoon dug up the rose bush that the gardener usually trim","j",0.680139064789,85,"j","Ungrammatical","NA",1
"17","Filler",111,0,"The owner claimed that the restaurant often fill","j",0.847958087921,86,"j","Ungrammatical","NA",1
"17","Filler",92,0,"The teenager hates the tourists that the city usually attract","j",0.730423927307,88,"j","Ungrammatical","NA",1
"17","Filler",109,0,"The doctor caught the flu that the shots supposedly prevents","j",1.36368298531,90,"j","Ungrammatical","NA",1
"17","Filler",88,0,"The cop sips the coffee that the waitress carefully pour","j",0.730856895447,92,"j","Ungrammatical","NA",1
"17","Filler",75,0,"The camera and the lens definitely amazes","j",0.679620027542,94,"j","Ungrammatical","NA",1
"17","Filler",113,0,"The diplomat believes that the guard probably suffice","j",0.697057962418,96,"j","Ungrammatical","NA",1
"17","Filler",110,0,"The nurse loves the decorations that the residents always makes","j",0.579858064651,98,"j","Ungrammatical","NA",1
"17","Filler",93,0,"The landlord fixes the leaks that the pipe repeatedly produce","j",0.94563293457,100,"j","Ungrammatical","NA",1
"17","Filler",74,0,"The coffee and the muffin never cools","j",0.730742931366,102,"j","Ungrammatical","NA",1
"17","Filler",65,0,"The tyrant and the queen suddenly agree","f",0.612845897675,104,"f","Grammatical","NA",1
"17","Filler",83,0,"The girl rode the elephant that the zookeeper carefully train","j",0.581624984741,106,"j","Ungrammatical","NA",1
"17","Filler",78,0,"The cash and the check likely suffices","j",0.6454641819,107,"j","Ungrammatical","NA",1
"17","Filler",70,0,"The jersey and the glove probably stinks","f",0.879898071289,109,"j","Ungrammatical","NA",0
"17","Filler",121,0,"The mayor knows that the sheriff often complain","j",0.597234010696,111,"j","Ungrammatical","NA",1
"17","Filler",77,0,"The microphone and the guitar loudly buzzes","f",0.863572835922,113,"j","Ungrammatical","NA",0
"17","Filler",108,0,"The captain releases the whales that the fishermen sometimes catches","j",0.679893016815,115,"j","Ungrammatical","NA",1
"17","Filler",107,0,"The editor rejects the headlines that the journalists regularly proposes","j",0.596684932709,117,"j","Ungrammatical","NA",1
"17","Filler",98,0,"The waiter brought the meal that the boys apparently want","f",0.915463924408,119,"f","Grammatical","NA",1
"17","Filler",122,0,"The astronaut thinks that the engine never fail","j",0.664569854736,121,"j","Ungrammatical","NA",1
"17","Filler",87,0,"The mother sewed the shirt that the boy deeply treasure ","j",0.76259303093,122,"j","Ungrammatical","NA",1
"17","Filler",86,0,"The man fixed the leash that the dog aggressively chew","j",0.715184926987,124,"j","Ungrammatical","NA",1
"17","Filler",71,0,"The fireman and the cop usually chats","j",0.714764118195,126,"j","Ungrammatical","NA",1
"17","Filler",131,0,"The novelist wrote that the characters suddenly meet","f",0.948107004166,128,"f","Grammatical","NA",1
"17","Filler",140,0,"The lawyer said that the clients frequently lies","j",0.680413007736,130,"j","Ungrammatical","NA",1
"17","Filler",134,0,"The principal discovered that the teachers never sleeps","j",0.631124019623,131,"j","Ungrammatical","NA",1
"17","Filler",79,0,"The folder and the file apparently explains","f",1.0301887989,133,"j","Ungrammatical","NA",0
"17","Filler",119,0,"The lumberjack loves that the chainsaw never break","j",0.612722158432,134,"j","Ungrammatical","NA",1
"17","Filler",64,0,"The computer and the printer often restart","f",0.580489873886,136,"f","Grammatical","NA",1
"17","Filler",136,0,"The reporter knows that the spies often vanishes","j",0.813704013824,138,"j","Ungrammatical","NA",1
"17","Filler",112,0,"The teacher said that the student tentatively pass","j",0.647969007492,140,"j","Ungrammatical","NA",1
"18","Filler",92,0,"The teenager hates the tourists that the city usually attract","j",0.696889162064,2,"j","Ungrammatical","NA",1
"18","Filler",105,0,"The electrician lost the hammer that the carpenters always uses","j",0.795584917068,3,"j","Ungrammatical","NA",1
"18","Filler",127,0,"The stewardess knows that the pilots always gossip","f",0.947391033173,5,"f","Grammatical","NA",1
"18","Filler",99,0,"The shelf holds the phone book that the secretaries often use","f",0.830856084824,7,"f","Grammatical","NA",1
"18","Filler",129,0,"The chimney sweep found that the bricks often break","f",0.84760093689,9,"f","Grammatical","NA",1
"18","Filler",97,0,"The clock shows the time that the athletes amazingly run","j",1.76419997215,11,"f","Grammatical","NA",0
"18","Filler",73,0,"The chainsaw and the lawnmower frequently breaks","j",0.677954912186,13,"j","Ungrammatical","NA",1
"18","Filler",120,0,"The camper knows that the cabin usually charm","j",0.698042869568,14,"j","Ungrammatical","NA",1
"18","Filler",123,0,"The salesman knows that the customer usually decline","j",0.931093931198,16,"j","Ungrammatical","NA",1
"18","Filler",90,0,"The magazine publishes the essays that the editor wrongly reject","j",0.74481010437,17,"j","Ungrammatical","NA",1
"18","Filler",70,0,"The jersey and the glove probably stinks","j",0.964457988739,19,"j","Ungrammatical","NA",1
"18","Filler",79,0,"The folder and the file apparently explains","j",0.729348897934,21,"j","Ungrammatical","NA",1
"18","Filler",115,0,"The nurse knows that the treatment probably work","j",0.896301031113,23,"j","Ungrammatical","NA",1
"18","Filler",124,0,"The technician found that the laboratory never quiet","j",0.880079030991,24,"j","Ungrammatical","NA",1
"18","Filler",121,0,"The mayor knows that the sheriff often complain","j",1.26527094841,25,"j","Ungrammatical","NA",1
"18","Filler",125,0,"The boss insists that the secretary always smile","j",0.697560071945,27,"j","Ungrammatical","NA",1
"18","Filler",122,0,"The astronaut thinks that the engine never fail","j",0.647770881653,29,"j","Ungrammatical","NA",1
"18","Filler",75,0,"The camera and the lens definitely amazes","j",1.59689211845,30,"j","Ungrammatical","NA",1
"18","Filler",140,0,"The lawyer said that the clients frequently lies","j",0.813913106918,32,"j","Ungrammatical","NA",1
"18","Filler",85,0,"The dad hated the story that the child really love","j",0.748965978622,34,"j","Ungrammatical","NA",1
"18","Filler",69,0,"The thesaurus and the dictionary frequently changes","j",1.48186588287,36,"j","Ungrammatical","NA",1
"18","Filler",132,0,"The captain knows that the sailors often smoke","f",0.779997110367,37,"f","Grammatical","NA",1
"18","Filler",111,0,"The owner claimed that the restaurant often fill","j",0.681430101395,39,"j","Ungrammatical","NA",1
"18","Filler",88,0,"The cop sips the coffee that the waitress carefully pour","j",0.763170003891,41,"j","Ungrammatical","NA",1
"18","Filler",136,0,"The reporter knows that the spies often vanishes","j",0.913176059723,43,"j","Ungrammatical","NA",1
"18","Filler",78,0,"The cash and the check likely suffices","j",1.1798119545,45,"j","Ungrammatical","NA",1
"18","Filler",113,0,"The diplomat believes that the guard probably suffice","j",0.79652094841,46,"j","Ungrammatical","NA",1
"18","Filler",82,0,"The raccoon dug up the rose bush that the gardener usually trim","j",0.782582998276,48,"j","Ungrammatical","NA",1
"18","Filler",118,0,"The mechanic insists that the brake still work","f",0.663568973541,49,"j","Ungrammatical","NA",0
"18","Filler",72,0,"The executioner and the victim never speaks","j",1.18076109886,51,"j","Ungrammatical","NA",1
"18","Filler",65,0,"The tyrant and the queen suddenly agree","f",1.31587004662,53,"f","Grammatical","NA",1
"18","Filler",131,0,"The novelist wrote that the characters suddenly meet","f",1.26486706734,55,"f","Grammatical","NA",1
"18","Filler",86,0,"The man fixed the leash that the dog aggressively chew","j",0.847254991531,57,"j","Ungrammatical","NA",1
"18","Filler",103,0,"The butler checked the window that the maids always cleans","j",1.81387805939,59,"j","Ungrammatical","NA",1
"18","Filler",139,0,"The janitor knows that the offices quickly dirties","j",0.864073038101,60,"j","Ungrammatical","NA",1
"18","Filler",135,0,"The nurse saw that the soldiers never rests","j",0.697299003601,62,"j","Ungrammatical","NA",1
"18","Filler",108,0,"The captain releases the whales that the fishermen sometimes catches","f",0.780245065689,63,"j","Ungrammatical","NA",0
"18","Filler",84,0,"The crowd likes the movie that the theater always play","j",0.931035041809,65,"j","Ungrammatical","NA",1
"18","Filler",93,0,"The landlord fixes the leaks that the pipe repeatedly produce","j",1.16338515282,67,"j","Ungrammatical","NA",1
"18","Filler",95,0,"The critic praised the restaurant that the celebrity really like","j",0.863873958588,69,"j","Ungrammatical","NA",1
"18","Filler",106,0,"The billionaire tips the apprentice that the tailors usually trains","j",1.61446404457,71,"j","Ungrammatical","NA",1
"18","Filler",137,0,"The analyst discovered that the accountants sometimes miscalculates","f",1.81299901009,72,"j","Ungrammatical","NA",0
"18","Filler",68,0,"The book and the magazine never sells","j",0.898170948029,74,"j","Ungrammatical","NA",1
"18","Filler",77,0,"The microphone and the guitar loudly buzzes","j",0.747072935104,76,"j","Ungrammatical","NA",1
"18","Filler",62,0,"The sailor and the captain usually fight","f",0.881147146225,78,"f","Grammatical","NA",1
"18","Filler",64,0,"The computer and the printer often restart","f",1.24759793282,80,"f","Grammatical","NA",1
"18","Filler",71,0,"The fireman and the cop usually chats","j",0.798003911972,82,"j","Ungrammatical","NA",1
"18","Filler",74,0,"The coffee and the muffin never cools","j",0.947830915451,83,"j","Ungrammatical","NA",1
"18","Filler",101,0,"The book describes the war that the citizens sadly remember","f",0.845981121063,84,"f","Grammatical","NA",1
"18","Filler",80,0,"The desk and the bookshelf always squeaks","j",0.611716032028,86,"j","Ungrammatical","NA",1
"18","Filler",134,0,"The principal discovered that the teachers never sleeps","j",0.697708129883,87,"j","Ungrammatical","NA",1
"18","Filler",76,0,"The picture and the frame apparently matches","j",1.29845905304,89,"j","Ungrammatical","NA",1
"18","Filler",96,0,"The camera filmed the line that the runners quickly cross","f",0.931203126907,91,"f","Grammatical","NA",1
"18","Filler",98,0,"The waiter brought the meal that the boys apparently want","j",1.18291091919,93,"f","Grammatical","NA",0
"18","Filler",100,0,"The crew cleans the plane that the pilots expertly fly","f",1.43102288246,95,"f","Grammatical","NA",1
"18","Filler",107,0,"The editor rejects the headlines that the journalists regularly proposes","j",0.680016994476,97,"j","Ungrammatical","NA",1
"18","Filler",67,0,"The guitar and the amplifier really rocks","j",1.09729218483,99,"j","Ungrammatical","NA",1
"18","Filler",117,0,"The chef knows that the dish probably amaze","j",0.896909952164,101,"j","Ungrammatical","NA",1
"18","Filler",119,0,"The lumberjack loves that the chainsaw never break","j",0.613636016846,103,"j","Ungrammatical","NA",1
"18","Filler",102,0,"The photographer captured the tree that the flowers beautifully adorn","f",1.29812312126,104,"f","Grammatical","NA",1
"18","Filler",112,0,"The teacher said that the student tentatively pass","j",0.931959152222,105,"j","Ungrammatical","NA",1
"18","Filler",110,0,"The nurse loves the decorations that the residents always makes","j",1.2302980423,107,"j","Ungrammatical","NA",1
"18","Filler",133,0,"The professor reported that the students always complains","j",0.830894947052,109,"j","Ungrammatical","NA",1
"18","Filler",63,0,"The chair and the desk frequently break","f",0.630150079727,111,"f","Grammatical","NA",1
"18","Filler",126,0,"The pilot thinks that the passengers usually sleep","f",0.713913202286,113,"f","Grammatical","NA",1
"18","Filler",116,0,"The thief thinks that the window likely unlock","j",0.630085945129,115,"j","Ungrammatical","NA",1
"18","Filler",61,0,"The dog and the cat always play","f",0.88179397583,117,"f","Grammatical","NA",1
"18","Filler",89,0,"The cat lost the toy that the kid always buy","j",0.732069015503,118,"j","Ungrammatical","NA",1
"18","Filler",138,0,"The manager reported that the contracts probably expires","j",0.796853065491,119,"j","Ungrammatical","NA",1
"18","Filler",81,0,"The teacher supports the student that the principal usually punish","j",0.712631940842,120,"j","Ungrammatical","NA",1
"18","Filler",94,0,"The worker replaces the light that the tenant always break","j",0.629100084305,122,"j","Ungrammatical","NA",1
"18","Filler",128,0,"The bus driver worries that the breaks frequently squeak","f",1.11344313622,124,"f","Grammatical","NA",1
"18","Filler",66,0,"The tailor and the customer cheerily talk","f",0.5969851017,126,"f","Grammatical","NA",1
"18","Filler",130,0,"The model accepted that the shoes never fit","f",0.765104055405,128,"f","Grammatical","NA",1
"18","Filler",114,0,"The repairman said that the refrigerator still work","j",0.697368860245,130,"j","Ungrammatical","NA",1
"18","Filler",87,0,"The mother sewed the shirt that the boy deeply treasure ","j",0.678910970688,132,"j","Ungrammatical","NA",1
"18","Filler",109,0,"The doctor caught the flu that the shots supposedly prevents","j",1.34813690186,134,"j","Ungrammatical","NA",1
"18","Filler",83,0,"The girl rode the elephant that the zookeeper carefully train","j",0.631219863892,136,"j","Ungrammatical","NA",1
"18","Filler",91,0,"The committee awards the building that the architect truly love","j",0.832150936127,138,"j","Ungrammatical","NA",1
"18","Filler",104,0,"The crowd cheered the player that the coaches apparently supports","j",1.31414604187,140,"j","Ungrammatical","NA",1
"19","Filler",75,0,"The camera and the lens definitely amazes","j",1.06337690353,1,"j","Ungrammatical","NA",1
"19","Filler",131,0,"The novelist wrote that the characters suddenly meet","j",1.24861598015,3,"f","Grammatical","NA",0
"19","Filler",73,0,"The chainsaw and the lawnmower frequently breaks","j",1.31407308578,5,"j","Ungrammatical","NA",1
"19","Filler",97,0,"The clock shows the time that the athletes amazingly run","j",1.29716300964,7,"f","Grammatical","NA",0
"19","Filler",66,0,"The tailor and the customer cheerily talk","f",1.1143219471,9,"f","Grammatical","NA",1
"19","Filler",116,0,"The thief thinks that the window likely unlock","j",1.21378993988,11,"j","Ungrammatical","NA",1
"19","Filler",80,0,"The desk and the bookshelf always squeaks","f",1.02868103981,13,"j","Ungrammatical","NA",0
"19","Filler",67,0,"The guitar and the amplifier really rocks","f",1.44503283501,14,"j","Ungrammatical","NA",0
"19","Filler",81,0,"The teacher supports the student that the principal usually punish","j",0.91308093071,16,"j","Ungrammatical","NA",1
"19","Filler",105,0,"The electrician lost the hammer that the carpenters always uses","j",0.913816928864,18,"j","Ungrammatical","NA",1
"19","Filler",126,0,"The pilot thinks that the passengers usually sleep","f",0.848104000092,20,"f","Grammatical","NA",1
"19","Filler",104,0,"The crowd cheered the player that the coaches apparently supports","f",0.745671987534,21,"j","Ungrammatical","NA",0
"19","Filler",96,0,"The camera filmed the line that the runners quickly cross","f",0.64803314209,23,"f","Grammatical","NA",1
"19","Filler",68,0,"The book and the magazine never sells","f",0.747447013855,25,"j","Ungrammatical","NA",0
"19","Filler",85,0,"The dad hated the story that the child really love","j",0.897566795349,26,"j","Ungrammatical","NA",1
"19","Filler",137,0,"The analyst discovered that the accountants sometimes miscalculates","j",1.01136994362,28,"j","Ungrammatical","NA",1
"19","Filler",64,0,"The computer and the printer often restart","f",0.663958072662,30,"f","Grammatical","NA",1
"19","Filler",88,0,"The cop sips the coffee that the waitress carefully pour","j",0.697289943695,32,"j","Ungrammatical","NA",1
"19","Filler",101,0,"The book describes the war that the citizens sadly remember","f",0.913582086563,34,"f","Grammatical","NA",1
"19","Filler",117,0,"The chef knows that the dish probably amaze","j",1.18105006218,36,"j","Ungrammatical","NA",1
"19","Filler",140,0,"The lawyer said that the clients frequently lies","j",0.996496915817,38,"j","Ungrammatical","NA",1
"19","Filler",115,0,"The nurse knows that the treatment probably work","j",1.03076410294,39,"j","Ungrammatical","NA",1
"19","Filler",76,0,"The picture and the frame apparently matches","f",0.93110203743,41,"j","Ungrammatical","NA",0
"19","Filler",110,0,"The nurse loves the decorations that the residents always makes","j",0.664063930511,43,"j","Ungrammatical","NA",1
"19","Filler",139,0,"The janitor knows that the offices quickly dirties","j",0.797632932663,44,"j","Ungrammatical","NA",1
"19","Filler",72,0,"The executioner and the victim never speaks","j",1.36424398422,46,"j","Ungrammatical","NA",1
"19","Filler",113,0,"The diplomat believes that the guard probably suffice","j",0.947355985641,48,"j","Ungrammatical","NA",1
"19","Filler",69,0,"The thesaurus and the dictionary frequently changes","f",1.18128395081,50,"j","Ungrammatical","NA",0
"19","Filler",98,0,"The waiter brought the meal that the boys apparently want","f",0.630536079407,52,"f","Grammatical","NA",1
"19","Filler",103,0,"The butler checked the window that the maids always cleans","j",1.19707083702,54,"j","Ungrammatical","NA",1
"19","Filler",130,0,"The model accepted that the shoes never fit","f",0.532691001892,56,"f","Grammatical","NA",1
"19","Filler",82,0,"The raccoon dug up the rose bush that the gardener usually trim","j",0.914304971695,57,"j","Ungrammatical","NA",1
"19","Filler",99,0,"The shelf holds the phone book that the secretaries often use","f",0.514206886292,59,"f","Grammatical","NA",1
"19","Filler",83,0,"The girl rode the elephant that the zookeeper carefully train","j",0.931653022766,61,"j","Ungrammatical","NA",1
"19","Filler",71,0,"The fireman and the cop usually chats","f",0.813632011414,63,"j","Ungrammatical","NA",0
"19","Filler",62,0,"The sailor and the captain usually fight","f",0.563761949539,64,"f","Grammatical","NA",1
"19","Filler",124,0,"The technician found that the laboratory never quiet","j",0.780887126923,66,"j","Ungrammatical","NA",1
"19","Filler",121,0,"The mayor knows that the sheriff often complain","j",1.0139939785,68,"j","Ungrammatical","NA",1
"19","Filler",109,0,"The doctor caught the flu that the shots supposedly prevents","j",0.764450073242,70,"j","Ungrammatical","NA",1
"19","Filler",61,0,"The dog and the cat always play","f",0.597994089127,72,"f","Grammatical","NA",1
"19","Filler",94,0,"The worker replaces the light that the tenant always break","j",0.862776041031,73,"j","Ungrammatical","NA",1
"19","Filler",129,0,"The chimney sweep found that the bricks often break","f",0.546198129654,75,"f","Grammatical","NA",1
"19","Filler",114,0,"The repairman said that the refrigerator still work","f",0.48056101799,77,"j","Ungrammatical","NA",0
"19","Filler",125,0,"The boss insists that the secretary always smile","j",0.864757061005,79,"j","Ungrammatical","NA",1
"19","Filler",77,0,"The microphone and the guitar loudly buzzes","f",1.18017792702,81,"j","Ungrammatical","NA",0
"19","Filler",87,0,"The mother sewed the shirt that the boy deeply treasure ","j",1.03002309799,83,"j","Ungrammatical","NA",1
"19","Filler",100,0,"The crew cleans the plane that the pilots expertly fly","f",0.81340098381,85,"f","Grammatical","NA",1
"19","Filler",70,0,"The jersey and the glove probably stinks","j",0.862861871719,87,"j","Ungrammatical","NA",1
"19","Filler",93,0,"The landlord fixes the leaks that the pipe repeatedly produce","j",1.89749193192,88,"j","Ungrammatical","NA",1
"19","Filler",112,0,"The teacher said that the student tentatively pass","j",0.864319086075,89,"j","Ungrammatical","NA",1
"19","Filler",135,0,"The nurse saw that the soldiers never rests","j",1.1647028923,90,"j","Ungrammatical","NA",1
"19","Filler",138,0,"The manager reported that the contracts probably expires","j",0.829738140106,92,"j","Ungrammatical","NA",1
"19","Filler",111,0,"The owner claimed that the restaurant often fill","j",0.731496095657,94,"j","Ungrammatical","NA",1
"19","Filler",123,0,"The salesman knows that the customer usually decline","j",0.79771399498,96,"j","Ungrammatical","NA",1
"19","Filler",108,0,"The captain releases the whales that the fishermen sometimes catches","f",1.03079485893,98,"j","Ungrammatical","NA",0
"19","Filler",134,0,"The principal discovered that the teachers never sleeps","j",0.747550010681,100,"j","Ungrammatical","NA",1
"19","Filler",120,0,"The camper knows that the cabin usually charm","j",1.08162093163,102,"j","Ungrammatical","NA",1
"19","Filler",95,0,"The critic praised the restaurant that the celebrity really like","j",0.847099065781,103,"j","Ungrammatical","NA",1
"19","Filler",90,0,"The magazine publishes the essays that the editor wrongly reject","j",0.729552030563,105,"j","Ungrammatical","NA",1
"19","Filler",63,0,"The chair and the desk frequently break","f",0.762596130371,107,"f","Grammatical","NA",1
"19","Filler",107,0,"The editor rejects the headlines that the journalists regularly proposes","f",0.747107982635,109,"j","Ungrammatical","NA",0
"19","Filler",132,0,"The captain knows that the sailors often smoke","f",0.912993907928,111,"f","Grammatical","NA",1
"19","Filler",133,0,"The professor reported that the students always complains","j",0.862833976746,112,"j","Ungrammatical","NA",1
"19","Filler",79,0,"The folder and the file apparently explains","f",1.46369600296,114,"j","Ungrammatical","NA",0
"19","Filler",78,0,"The cash and the check likely suffices","f",1.07935404778,115,"j","Ungrammatical","NA",0
"19","Filler",106,0,"The billionaire tips the apprentice that the tailors usually trains","j",0.94787979126,117,"j","Ungrammatical","NA",1
"19","Filler",89,0,"The cat lost the toy that the kid always buy","j",0.597836017609,118,"j","Ungrammatical","NA",1
"19","Filler",122,0,"The astronaut thinks that the engine never fail","j",0.881886005402,119,"j","Ungrammatical","NA",1
"19","Filler",92,0,"The teenager hates the tourists that the city usually attract","f",1.06474995613,121,"j","Ungrammatical","NA",0
"19","Filler",119,0,"The lumberjack loves that the chainsaw never break","j",0.61270403862,122,"j","Ungrammatical","NA",1
"19","Filler",102,0,"The photographer captured the tree that the flowers beautifully adorn","f",1.13092112541,124,"f","Grammatical","NA",1
"19","Filler",136,0,"The reporter knows that the spies often vanishes","j",0.830308914185,126,"j","Ungrammatical","NA",1
"19","Filler",86,0,"The man fixed the leash that the dog aggressively chew","j",1.01600599289,127,"j","Ungrammatical","NA",1
"19","Filler",118,0,"The mechanic insists that the brake still work","f",0.730219841003,129,"j","Ungrammatical","NA",0
"19","Filler",65,0,"The tyrant and the queen suddenly agree","f",0.630887985229,131,"f","Grammatical","NA",1
"19","Filler",74,0,"The coffee and the muffin never cools","f",0.71396613121,133,"j","Ungrammatical","NA",0
"19","Filler",91,0,"The committee awards the building that the architect truly love","j",0.582093954086,135,"j","Ungrammatical","NA",1
"19","Filler",128,0,"The bus driver worries that the breaks frequently squeak","f",0.629022121429,137,"f","Grammatical","NA",1
"19","Filler",84,0,"The crowd likes the movie that the theater always play","j",0.664482116699,138,"j","Ungrammatical","NA",1
"19","Filler",127,0,"The stewardess knows that the pilots always gossip","f",0.915329933167,140,"f","Grammatical","NA",1
"2","Filler",124,0,"The technician found that the laboratory never quiet","j",0.880940914154,1,"j","Ungrammatical","NA",1
"2","Filler",71,0,"The fireman and the cop usually chats","j",0.630628824234,3,"j","Ungrammatical","NA",1
"2","Filler",140,0,"The lawyer said that the clients frequently lies","j",0.89803314209,5,"j","Ungrammatical","NA",1
"2","Filler",139,0,"The janitor knows that the offices quickly dirties","j",0.780447006226,7,"j","Ungrammatical","NA",1
"2","Filler",78,0,"The cash and the check likely suffices","j",1.14558506012,9,"j","Ungrammatical","NA",1
"2","Filler",135,0,"The nurse saw that the soldiers never rests","j",1.01515412331,10,"j","Ungrammatical","NA",1
"2","Filler",92,0,"The teenager hates the tourists that the city usually attract","f",1.13105511665,12,"j","Ungrammatical","NA",0
"2","Filler",121,0,"The mayor knows that the sheriff often complain","j",1.26546502113,14,"j","Ungrammatical","NA",1
"2","Filler",89,0,"The cat lost the toy that the kid always buy","j",1.06486701965,15,"j","Ungrammatical","NA",1
"2","Filler",96,0,"The camera filmed the line that the runners quickly cross","f",0.997894048691,17,"f","Grammatical","NA",1
"2","Filler",63,0,"The chair and the desk frequently break","f",0.981420040131,19,"f","Grammatical","NA",1
"2","Filler",126,0,"The pilot thinks that the passengers usually sleep","f",0.913896799088,21,"f","Grammatical","NA",1
"2","Filler",68,0,"The book and the magazine never sells","j",1.03097510338,23,"j","Ungrammatical","NA",1
"2","Filler",103,0,"The butler checked the window that the maids always cleans","j",2.01538801193,25,"j","Ungrammatical","NA",1
